Date,Symbols,Close,High,Low,Open,Volume
2021-08-05,PFE,43.263,43.3391,42.9176,43.2045,24481812.122173
2021-08-05,BNTX,401.074,414.336,371.537,402.639,7404357.2875314
2021-08-05,MRNA,416.26,443.99,403.0,409.72,25571509.0
2021-08-06,GOOGL,135.738,136.472,135.21,136.042,20488120.0
2021-08-06,PFE,43.2727,43.503,42.8502,43.2923,21260978.845168
2021-08-06,BNTX,385.315,399.32,364.613,392.238,5749805.6348693
2021-08-06,MRNA,413.72,419.26,393.61,410.3,18924646.0
2021-08-09,GOOGL,136.913,137.184,135.339,135.942,17766000.0
2021-08-09,PFE,44.1462,44.194,43.3109,43.3109,33719060.324126
2021-08-09,BNTX,442.982,455.512,399.717,404.352,12137899.394293
2021-08-09,MRNA,484.47,493.7565,409.66,411.3014,42269876.0
2021-08-10,GOOGL,136.807,137.772,136.364,137.342,19414080.0
2021-08-10,PFE,46.2688,46.6329,44.0604,44.357,84561950.486738
2021-08-10,BNTX,412.544,459.592,407.462,453.649,8319543.6798628
2021-08-10,MRNA,456.76,497.49,454.0,485.5,36503719.0
2021-08-11,GOOGL,136.279,137.682,136.272,137.182,15352000.0
2021-08-11,PFE,44.4634,46.1625,44.4146,45.8746,52991626.832358
2021-08-11,BNTX,355.778,414.029,333.006,409.968,14723536.464769
2021-08-11,MRNA,385.33,453.73,372.0,443.57,53882157.0
2021-08-12,GOOGL,137.194,137.3,135.426,135.976,16518860.0
2021-08-12,PFE,45.3564,45.5095,44.4917,44.645,30944363.814757
2021-08-12,BNTX,370.467,387.85,352.628,376.39,7339856.5928395
2021-08-12,MRNA,391.42,406.3499,377.09,400.0,34345049.0
2021-08-13,GOOGL,137.728,137.856,137.033,137.25,15947440.0
2021-08-13,PFE,46.546,46.5655,45.4324,45.5184,36848806.2386
2021-08-13,BNTX,373.736,386.295,363.811,383.463,3725831.8262974
2021-08-13,MRNA,389.78,406.32,387.1,405.24,16533667.0
2021-08-16,GOOGL,138.31,138.362,135.299,137.525,22398360.0
2021-08-16,PFE,46.9588,47.0173,45.6159,46.3059,39680646.380722
2021-08-16,BNTX,339.841,366.327,317.01,364.676,8069106.7695845
2021-08-16,MRNA,373.86,379.57,349.0,379.27,23602814.0
2021-08-17,GOOGL,136.662,138.266,136.082,137.75,21715200.0
2021-08-17,PFE,48.4091,48.4763,46.7676,46.8349,71675593.531993
2021-08-17,BNTX,362.791,363.464,316.96,318.941,8179299.4947102
2021-08-17,MRNA,401.86,402.49,358.5501,361.0,25982136.0
2021-08-18,GOOGL,135.449,137.104,135.322,136.5,19258940.0
2021-08-18,PFE,47.3433,49.7918,47.2086,48.2266,92278266.292353
2021-08-18,BNTX,360.532,371.24,343.734,364.96,4847694.444406
2021-08-18,MRNA,398.8,413.3,386.21,406.5,19121805.0
2021-08-19,GOOGL,135.68,136.353,134.25,134.436,21782540.0
2021-08-19,PFE,46.8533,47.9669,46.3352,46.5655,60140108.079754
2021-08-19,BNTX,328.658,351.925,327.816,345.388,4683398.7934125
2021-08-19,MRNA,375.53,394.9199,375.0,385.0,14254720.0
2021-08-20,GOOGL,137.43,137.554,135.25,136.0,31193160.0
2021-08-20,PFE,46.7773,47.7463,46.7198,47.0271,36617958.955287
2021-08-20,BNTX,345.368,353.114,329.837,333.155,4016853.2505051
2021-08-20,MRNA,382.98,387.4899,369.26,374.5475,13216681.0
2021-08-23,GOOGL,140.041,140.874,137.608,137.969,28453400.0
2021-08-23,PFE,47.9395,49.3118,47.6214,48.2841,92334924.224211
2021-08-23,BNTX,378.47,384.314,366.683,369.968,7000972.5194027
2021-08-23,MRNA,411.89,411.97,385.7716,390.34,15796513.0
2021-08-24,GOOGL,141.262,142.08,140.338,140.612,19267220.0
2021-08-24,PFE,46.4504,48.0537,46.3156,47.7562,54810013.114768
2021-08-24,BNTX,364.702,376.37,350.835,373.746,4813235.1138397
2021-08-24,MRNA,394.94,407.5796,387.56,405.69,13957508.0
2021-08-25,GOOGL,142.079,142.189,141.376,141.625,15851480.0
2021-08-25,PFE,45.6159,46.3547,45.0587,46.1244,53156795.877914
2021-08-25,BNTX,372.458,372.963,347.666,357.353,3019313.5810839
2021-08-25,MRNA,397.87,413.8,387.97,391.7,14427609.0
2021-08-26,GOOGL,141.44,142.418,141.357,141.75,20609320.0
2021-08-26,PFE,45.491,46.2395,45.413,45.7975,30235169.801789
2021-08-26,BNTX,366.475,374.012,362.533,367.476,1945982.9704655
2021-08-26,MRNA,400.3,404.67,392.1525,395.45,8904421.0
2021-08-27,GOOGL,144.004,144.512,141.497,141.652,28780200.0
2021-08-27,PFE,44.7416,45.6062,44.6742,45.4813,34292180.20983
2021-08-27,BNTX,355.075,366.802,351.45,365.287,2354980.0501674
2021-08-27,MRNA,382.22,398.98,378.72,398.825,13188484.0
2021-08-30,GOOGL,144.59,145.97,144.163,144.4,24434200.0
2021-08-30,PFE,44.8948,45.2792,44.319,44.357,26844997.0095
2021-08-30,BNTX,341.723,356.907,339.533,347.666,3038847.1310604
2021-08-30,MRNA,370.69,389.04,362.8001,369.0,15529765.0
2021-08-31,GOOGL,144.698,145.171,144.281,145.147,22448760.0
2021-08-31,PFE,44.2321,45.2598,44.0994,44.8567,35982921.42738
2021-08-31,BNTX,326.063,346.022,323.993,337.028,3359376.8558011
2021-08-31,MRNA,376.69,384.68,370.5,375.91,10922476.0
2021-09-01,GOOGL,145.216,146.254,144.884,145.0,21936100.0
2021-09-01,PFE,44.2038,44.4146,43.6084,44.3472,34266756.739459
2021-09-01,BNTX,329.342,333.304,323.399,331.075,2657424.9867786
2021-09-01,MRNA,389.94,394.98,375.2,382.837,11617304.0
2021-09-02,GOOGL,143.287,145.519,143.185,145.216,32358140.0
2021-09-02,PFE,44.9719,45.0001,44.2907,44.6264,27235579.431496
2021-09-02,BNTX,325.409,338.517,323.557,331.679,2136312.9223295
2021-09-02,MRNA,397.66,402.8,390.515,393.13,8909996.0
2021-09-03,GOOGL,143.74,144.155,142.401,143.08,19854360.0
2021-09-03,PFE,44.9719,45.1543,44.4946,45.0295,21700220.5045
2021-09-03,BNTX,331.124,331.134,317.664,325.37,2262313.8098251
2021-09-03,MRNA,416.7,416.81,388.68,392.71,13859922.0
2021-09-07,GOOGL,144.281,144.565,143.619,143.834,20131900.0
2021-09-07,PFE,44.885,45.6062,44.6839,45.1162,27326710.855502
2021-09-07,BNTX,343.318,344.675,329.138,331.362,2506038.9648707
2021-09-07,MRNA,436.39,438.55,408.96,409.5,15995088.0
2021-09-08,GOOGL,143.691,144.4,143.0,144.1,18350220.0
2021-09-08,PFE,44.6547,44.924,44.4058,44.6547,16497591.284424
2021-09-08,BNTX,333.046,349.459,332.075,342.921,2377214.2537611
2021-09-08,MRNA,422.9,437.17,418.2,433.72,11477788.0
2021-09-09,GOOGL,143.541,144.31,143.178,143.84,15317100.0
2021-09-09,PFE,44.194,44.8557,44.0213,44.6166,22596529.251023
2021-09-09,BNTX,348.042,350.122,333.482,335.077,3241467.833256
2021-09-09,MRNA,455.92,459.42,427.09,429.93,22189564.0
2021-09-10,GOOGL,140.876,144.718,140.738,144.212,36839340.0
2021-09-10,PFE,43.7714,44.5014,43.6953,44.4243,21665579.988624
2021-09-10,BNTX,345.873,359.849,344.199,356.58,3066975.3218757
2021-09-10,MRNA,449.38,464.85,448.11,463.1565,12604792.0
2021-09-13,GOOGL,142.332,142.95,141.25,141.95,22093840.0
2021-09-13,PFE,42.8023,44.0018,42.4365,43.9159,38626756.384303
2021-09-13,BNTX,324.032,348.567,319.407,344.883,4001830.5492621
2021-09-13,MRNA,419.72,448.8099,415.0,448.0,15664748.0
2021-09-14,GOOGL,142.544,143.363,141.75,142.995,19673860.0
2021-09-14,PFE,42.9274,43.4543,42.7682,42.8883,25101319.517601
2021-09-14,BNTX,331.699,342.634,322.933,323.072,2877375.3036809
2021-09-14,MRNA,427.71,443.76,418.6331,419.27,14736540.0
2021-09-15,GOOGL,144.43,144.45,141.348,142.772,27407580.0
2021-09-15,PFE,42.9839,43.5558,42.6961,42.7829,29865748.158748
2021-09-15,BNTX,351.875,354.362,334.294,334.898,4589406.96122
2021-09-15,MRNA,434.46,437.8,422.16,427.455,12893644.0
2021-09-16,GOOGL,143.61,144.3,142.402,143.95,26195420.0
2021-09-16,PFE,42.6961,43.1958,42.2745,43.0893,23355650.037213
2021-09-16,BNTX,369.11,371.289,341.723,347.062,4650956.6239405
2021-09-16,MRNA,440.65,446.6399,429.0,431.21,10107389.0
2021-09-17,GOOGL,140.8,143.45,140.47,143.031,53384460.0
2021-09-17,PFE,42.1397,42.6862,41.5825,42.4091,58764354.140785
2021-09-17,BNTX,355.768,367.278,341.535,367.218,5700388.2168288
2021-09-17,MRNA,430.05,442.0,406.8704,438.53,30536393.0
2021-09-20,GOOGL,138.719,139.0,136.322,138.162,46518040.0
2021-09-20,PFE,42.4365,42.8688,41.6587,41.6587,43612384.895374
2021-09-20,BNTX,335.79,350.281,330.193,337.964,3353926.0786498
2021-09-20,MRNA,423.33,435.4499,416.511,417.5073,12929376.0
2021-09-21,GOOGL,139.033,140.012,138.278,139.749,25331900.0
2021-09-21,PFE,42.1681,42.9458,42.1007,42.4853,24627812.377263
2021-09-21,BNTX,338.108,346.606,333.838,341.495,2478967.8149292
2021-09-21,MRNA,434.04,439.59,420.3,424.3,9355333.0
2021-09-22,GOOGL,140.284,140.887,138.552,139.304,25055560.0
2021-09-22,PFE,42.1973,42.6199,42.0822,42.2354,23556222.989295
2021-09-22,BNTX,336.037,341.297,333.492,339.547,1494216.6237772
2021-09-22,MRNA,440.72,443.73,428.6,433.09,9003453.0
2021-09-23,GOOGL,141.216,141.696,140.402,140.988,20951000.0
2021-09-23,PFE,42.4267,42.9351,42.3896,42.5145,20538283.576886
2021-09-23,BNTX,349.637,356.58,338.197,339.742,2851443.9810044
2021-09-23,MRNA,454.6,458.5,438.79,439.7851,9620341.0
2021-09-24,GOOGL,142.215,142.33,140.241,140.538,22983900.0
2021-09-24,PFE,42.1875,42.6394,42.0627,42.3125,16821634.732898
2021-09-24,BNTX,330.312,347.587,329.243,346.675,2628069.1343563
2021-09-24,MRNA,430.14,453.61,426.61,448.08,12984587.0
2021-09-27,GOOGL,141.072,141.938,140.068,140.804,21881960.0
2021-09-27,PFE,41.8324,42.3701,41.7748,42.1681,20784852.608853
2021-09-27,BNTX,304.173,335.285,302.608,332.176,4128566.4183776
2021-09-27,MRNA,408.84,434.0,407.255,430.6008,13348196.0
2021-09-28,GOOGL,135.83,139.096,135.36,138.655,45772200.0
2021-09-28,PFE,41.3229,41.5533,40.7383,41.3522,29696596.160901
2021-09-28,BNTX,273.893,294.08,272.388,290.91,5910538.4422683
2021-09-28,MRNA,384.21,403.2957,376.03,398.56,15935985.0
2021-09-29,GOOGL,134.354,137.151,133.865,136.98,30848700.0
2021-09-29,PFE,41.7933,41.9475,41.362,41.4965,18786492.625698
2021-09-29,BNTX,274.805,290.029,272.962,284.274,2802930.1461367
2021-09-29,MRNA,378.9,397.98,375.5543,393.21,11416664.0
2021-09-30,GOOGL,133.676,135.542,133.556,134.262,38028800.0
2021-09-30,PFE,41.2946,42.2929,41.2565,42.0432,21989581.424993
2021-09-30,BNTX,270.397,279.817,266.276,275.498,2664517.3574931
2021-09-30,MRNA,384.86,390.6,377.1001,381.82,9611512.0
2021-10-01,GOOGL,136.543,136.91,134.073,134.448,35360180.0
2021-10-01,PFE,41.2175,41.3766,40.0367,40.8242,40081547.385066
2021-10-01,BNTX,252.37,256.777,227.845,248.616,6951381.4518586
2021-10-01,MRNA,341.09,359.115,323.41,358.33,34351288.0
2021-10-04,GOOGL,133.66,135.96,131.05,135.96,51201940.0
2021-10-04,PFE,40.7286,41.6167,40.5266,41.2175,30107301.355503
2021-10-04,BNTX,246.536,249.973,231.282,232.698,3754625.3370132
2021-10-04,MRNA,325.84,330.555,305.0,308.88,23331461.0
2021-10-05,GOOGL,136.023,137.224,134.041,134.041,32403260.0
2021-10-05,PFE,40.632,41.0839,40.5939,40.8339,20146028.868256
2021-10-05,BNTX,247.744,255.549,246.555,251.54,2058015.1688214
2021-10-05,MRNA,332.11,338.0328,327.2001,331.0,11637491.0
2021-10-06,GOOGL,137.565,137.75,134.55,134.75,24364280.0
2021-10-06,PFE,40.3441,40.5168,40.0269,40.3822,31750118.035175
2021-10-06,BNTX,233.897,246.179,231.53,244.614,2457519.0724622
2021-10-06,MRNA,302.42,325.68,300.62,318.71,17457365.0
2021-10-07,GOOGL,139.225,140.042,138.651,138.892,25110140.0
2021-10-07,PFE,41.0351,41.2468,40.5266,40.8242,20599878.443175
2021-10-07,BNTX,244.228,250.191,229.856,233.56,2610283.1849075
2021-10-07,MRNA,309.36,317.3499,293.58,295.46,15790955.0
2021-10-08,GOOGL,139.786,140.331,139.218,139.577,26525840.0
2021-10-08,PFE,40.7569,41.1941,40.6516,41.0253,13309410.633548
2021-10-08,BNTX,243.614,255.45,240.89,249.636,1934493.834703
2021-10-08,MRNA,304.91,314.05,297.5404,310.8,10631839.0
2021-10-11,GOOGL,138.914,140.712,138.859,139.292,17953620.0
2021-10-11,PFE,40.3822,40.9199,40.3343,40.7569,12481973.044602
2021-10-11,BNTX,240.712,248.665,238.681,241.682,1256294.5928408
2021-10-11,MRNA,305.1,314.11,298.1,299.32,7625781.0
2021-10-12,GOOGL,136.449,139.507,135.76,139.48,36332240.0
2021-10-12,PFE,40.1811,40.5266,39.9977,40.4788,16896156.005973
2021-10-12,BNTX,241.454,246.06,237.849,245.377,1304390.4573916
2021-10-12,MRNA,311.13,315.94,301.9101,313.0346,10193213.0
2021-10-13,GOOGL,137.582,138.0,136.519,137.402,19662320.0
2021-10-13,PFE,39.7684,40.2387,39.3077,40.0854,29377357.46244
2021-10-13,BNTX,247.031,248.596,242.177,244.723,1453848.1621372
2021-10-13,MRNA,321.5,327.74,313.3,314.9,12770612.0
2021-10-14,GOOGL,141.151,141.337,138.825,139.474,31927940.0
2021-10-14,PFE,40.0074,40.2825,39.8591,39.902,18320994.426733
2021-10-14,BNTX,247.952,254.896,246.635,250.726,1727037.1957498
2021-10-14,MRNA,331.88,337.36,322.1,329.0,12851338.0
2021-10-15,GOOGL,141.368,141.718,140.755,141.614,30274440.0
2021-10-15,PFE,39.8356,40.3538,39.7293,40.229,24528605.407329
2021-10-15,BNTX,245.327,250.399,242.95,250.399,1669891.3652082
2021-10-15,MRNA,324.21,341.5494,318.5,341.01,17239834.0
2021-10-18,GOOGL,142.778,142.796,141.069,141.076,20396160.0
2021-10-18,PFE,39.6717,40.0367,39.4033,39.7966,22635761.382342
2021-10-18,BNTX,258.61,258.65,242.702,243.01,2031182.2821522
2021-10-18,MRNA,334.84,338.54,320.5371,322.26,8753671.0
2021-10-19,GOOGL,143.237,143.662,142.6,143.388,20163000.0
2021-10-19,PFE,40.4113,40.5168,39.8845,39.941,17872590.030224
2021-10-19,BNTX,260.353,279.321,259.511,270.407,3891460.1362722
2021-10-19,MRNA,333.61,347.87,331.0101,339.105,8561130.0
2021-10-20,GOOGL,141.769,143.546,141.377,143.338,23288060.0
2021-10-20,PFE,41.0936,41.3912,40.4213,40.4397,23734883.043311
2021-10-20,BNTX,266.861,271.368,262.483,266.177,2048681.508002
2021-10-20,MRNA,333.01,338.6,329.36,334.01,4983222.0
2021-10-21,GOOGL,141.886,142.156,140.5,141.769,26292260.0
2021-10-21,PFE,41.1502,41.3717,40.7383,41.3376,23062097.128597
2021-10-21,BNTX,283.64,284.075,272.417,273.973,2583332.1761923
2021-10-21,MRNA,339.57,341.52,333.4001,337.21,5597599.0
2021-10-22,GOOGL,137.566,140.583,136.056,139.15,50588960.0
2021-10-22,PFE,41.438,41.4674,40.9296,41.1121,17896780.804017
2021-10-22,BNTX,275.696,293.005,265.504,291.98,3593049.5218496
2021-10-22,MRNA,326.54,335.75,317.18,332.539,7780241.0
2021-10-25,GOOGL,137.447,138.0,135.424,137.55,34412260.0
2021-10-25,PFE,41.4293,41.5162,40.873,41.4771,23795254.435189
2021-10-25,BNTX,292.119,292.703,276.029,276.029,2880318.2589311
2021-10-25,MRNA,349.56,350.06,323.27,327.36,9772171.0
2021-10-26,GOOGL,139.308,140.083,138.305,139.264,49235020.0
2021-10-26,PFE,41.8225,42.0149,41.2087,41.602,30963971.17059
2021-10-26,BNTX,289.613,301.459,287.869,292.703,2294170.4170175
2021-10-26,MRNA,345.74,356.77,341.37,352.0,6673474.0
2021-10-27,GOOGL,146.218,148.65,139.405,139.405,85781400.0
2021-10-27,PFE,41.2565,41.8225,40.9784,41.7269,23244525.97565
2021-10-27,BNTX,276.122,295.12,275.201,291.742,1932632.1504898
2021-10-27,MRNA,340.88,350.64,338.34,344.25,4716018.0
2021-10-28,GOOGL,145.849,147.158,144.627,147.134,36206380.0
2021-10-28,PFE,41.4577,41.928,41.2273,41.2371,18772084.52377
2021-10-28,BNTX,281.282,285.968,274.468,279.817,1482539.7042491
2021-10-28,MRNA,347.92,353.28,341.54,343.1,4738916.0
2021-10-29,GOOGL,148.046,148.242,144.65,145.078,43320300.0
2021-10-29,PFE,41.9953,42.0822,41.1454,41.3717,31566432.923777
2021-10-29,BNTX,276.082,282.144,270.407,281.055,1476593.2183404
2021-10-29,MRNA,345.21,347.7,337.2501,344.47,4459009.0
2021-11-01,GOOGL,143.497,148.046,143.226,148.046,46923240.0
2021-11-01,PFE,41.8997,42.5242,41.7074,42.3798,34039078.808203
2021-11-01,BNTX,271.714,280.213,266.678,279.321,1815944.7320108
2021-11-01,MRNA,337.17,338.07,320.55,334.99,8662836.0
2021-11-02,GOOGL,145.432,146.609,144.336,144.58,33482240.0
2021-11-02,PFE,43.6378,44.2038,41.3326,43.2777,72124486.703455
2021-11-02,BNTX,286.73,288.028,273.745,279.401,2493477.6443824
2021-11-02,MRNA,348.64,349.45,337.04,338.74,5259391.0
2021-11-03,GOOGL,146.598,146.669,144.591,145.901,27493240.0
2021-11-03,PFE,43.0327,44.1559,42.7058,43.7051,46445498.721494
2021-11-03,BNTX,292.604,294.129,280.094,290.742,2439943.117762
2021-11-03,MRNA,345.92,350.1,336.2,350.0,6447838.0
2021-11-04,GOOGL,148.267,149.734,146.308,147.124,38411260.0
2021-11-04,PFE,42.4706,43.0707,41.9427,42.897,39412236.178668
2021-11-04,BNTX,271.338,283.283,261.126,281.084,5104397.8806666
2021-11-04,MRNA,284.02,297.73,278.0,295.81,30967714.0
2021-11-05,GOOGL,148.852,150.328,148.197,149.17,38354740.0
2021-11-05,PFE,47.0808,47.275,45.0861,46.5772,179608641.18891
2021-11-05,BNTX,214.582,243.663,205.539,238.186,11796337.887812
2021-11-05,MRNA,236.99,246.1,210.96,241.57,59630296.0
2021-11-08,GOOGL,149.031,150.615,148.43,149.825,23052500.0
2021-11-08,PFE,46.8095,47.2506,46.103,47.0808,59288157.965789
2021-11-08,BNTX,240.296,240.771,226.448,229.975,4880647.4664875
2021-11-08,MRNA,244.68,245.92,233.06,233.06,14606791.0
2021-11-09,GOOGL,148.918,149.834,147.245,149.233,19529740.0
2021-11-09,PFE,45.8122,46.8583,45.6667,46.8095,30892141.746156
2021-11-09,BNTX,224.22,250.597,221.446,249.269,5594880.9995302
2021-11-09,MRNA,236.85,250.57,232.21,246.07,10960266.0
2021-11-10,GOOGL,145.894,148.07,144.538,147.5,29969800.0
2021-11-10,PFE,47.478,47.6624,45.9087,45.9087,44082806.707862
2021-11-10,BNTX,233.164,242.415,227.469,230.945,4048056.6528786
2021-11-10,MRNA,228.96,239.105,225.57,230.1,9118465.0
2021-11-11,GOOGL,145.766,147.536,145.6,146.49,16517480.0
2021-11-11,PFE,48.6012,48.9116,47.1999,47.6819,43746418.873933
2021-11-11,BNTX,233.649,237.512,226.303,235.185,2287888.7471832
2021-11-11,MRNA,225.82,232.27,221.6,227.67,8359368.0
2021-11-12,GOOGL,148.678,148.85,145.411,146.616,22360000.0
2021-11-12,PFE,48.1661,48.9019,48.0109,48.8344,28682774.439116
2021-11-12,BNTX,235.878,236.066,229.529,231.282,1751381.4427305
2021-11-12,MRNA,231.19,232.5599,224.4185,225.86,6831837.0
2021-11-15,GOOGL,148.452,149.55,147.575,148.901,23507040.0
2021-11-15,PFE,48.0879,48.5242,47.8167,48.1661,28664859.863625
2021-11-15,BNTX,248.101,248.497,237.195,239.424,2654458.8109552
2021-11-15,MRNA,235.07,236.6,225.63,230.825,5665206.0
2021-11-16,GOOGL,147.876,148.762,147.312,148.15,18904000.0
2021-11-16,PFE,48.0401,48.5827,47.3521,47.9142,32313635.593651
2021-11-16,BNTX,255.599,259.888,241.742,244.694,3323225.4521646
2021-11-16,MRNA,234.28,239.99,230.2861,234.01,5331996.0
2021-11-17,GOOGL,148.047,148.56,147.24,148.028,19599500.0
2021-11-17,PFE,49.2697,49.4826,48.1221,48.369,38087805.659173
2021-11-17,BNTX,269.416,269.563,257.134,261.136,2925057.2362754
2021-11-17,MRNA,242.23,249.14,234.57,234.79,8015802.0
2021-11-18,GOOGL,149.838,150.58,147.884,148.242,35628220.0
2021-11-18,PFE,49.7928,50.0836,49.018,49.4923,33940147.478653
2021-11-18,BNTX,271.457,278.38,263.037,274.642,2662709.1815572
2021-11-18,MRNA,251.41,253.19,243.79,246.12,7395597.0
2021-11-19,GOOGL,148.926,150.966,148.899,149.975,33699380.0
2021-11-19,PFE,49.2024,51.1727,49.0863,50.3258,49523944.78426
2021-11-19,BNTX,286.998,287.255,272.567,275.042,4182649.1524426
2021-11-19,MRNA,263.78,274.84,258.09,265.415,15623995.0
2021-11-22,GOOGL,146.302,149.83,146.147,149.332,30629200.0
2021-11-22,PFE,49.5899,49.8514,48.7955,49.3478,28174152.353545
2021-11-22,BNTX,318.654,319.139,289.672,295.169,5679402.8762348
2021-11-22,MRNA,282.69,289.0,264.2,268.07,13852827.0
2021-11-23,GOOGL,145.782,146.66,144.115,146.153,27231160.0
2021-11-23,PFE,49.4737,49.8319,48.7174,48.9886,25762958.904133
2021-11-23,BNTX,305.906,308.65,288.82,305.272,4387790.801211
2021-11-23,MRNA,276.38,281.98,269.18,277.74,6903880.0
2021-11-24,GOOGL,146.12,146.249,144.373,145.474,18040140.0
2021-11-24,PFE,49.2894,49.7157,49.1097,49.5703,19159406.396706
2021-11-24,BNTX,301.865,303.906,289.078,292.198,2416444.9073163
2021-11-24,MRNA,273.39,275.2799,266.3101,273.01,4760232.0
2021-11-26,GOOGL,142.183,144.558,141.842,144.348,30469240.0
2021-11-26,PFE,52.3019,53.2114,51.5749,52.335,68722964.495267
2021-11-26,BNTX,344.694,368.952,331.853,334.225,11134723.183135
2021-11-26,MRNA,329.63,350.15,313.0,319.34,35901209.0
2021-11-29,GOOGL,145.531,146.297,143.894,144.0,32595040.0
2021-11-29,PFE,50.7521,53.9482,50.4711,53.4155,75020505.968538
2021-11-29,BNTX,359.076,371.022,343.615,365.99,6125748.733476
2021-11-29,MRNA,368.51,376.65,350.27,370.33,33950627.0
2021-11-30,GOOGL,141.897,146.0,141.602,145.008,42067220.0
2021-11-30,PFE,52.0404,52.7469,50.2769,50.6644,66696300.650977
2021-11-30,BNTX,348.399,355.857,324.023,332.409,4777934.794689
2021-11-30,MRNA,352.43,357.6399,337.29,351.58,25159323.0
2021-12-01,GOOGL,141.052,145.95,140.912,144.0,34055240.0
2021-12-01,PFE,52.9596,53.4349,50.2291,50.8195,61793040.454056
2021-12-01,BNTX,331.303,343.506,327.519,332.462,3747995.3585816
2021-12-01,MRNA,310.61,336.3599,310.57,330.0,21597146.0
2021-12-02,GOOGL,142.966,143.864,140.214,141.25,29194840.0
2021-12-02,PFE,51.3719,53.3471,51.1103,52.1272,47867399.369107
2021-12-02,BNTX,330.322,331.818,304.143,308.046,4159592.132887
2021-12-02,MRNA,301.49,318.47,291.03,301.29,15409465.0
2021-12-03,GOOGL,142.002,144.4,140.301,143.681,41230160.0
2021-12-03,PFE,52.5624,52.6981,51.4314,52.0208,38795055.843868
2021-12-03,BNTX,340.792,342.902,324.904,334.789,3357481.8551134
2021-12-03,MRNA,306.72,318.7854,293.6,318.09,12700060.0
2021-12-06,GOOGL,143.155,143.853,140.15,143.04,30618100.0
2021-12-06,PFE,49.8611,52.1946,49.6377,52.0883,55468731.123121
2021-12-06,BNTX,277.172,318.803,273.824,314.553,6845115.0227768
2021-12-06,MRNA,265.33,287.4799,256.5601,280.85,19844957.0
2021-12-07,GOOGL,147.27,147.531,145.228,145.596,32240300.0
2021-12-07,PFE,50.0935,50.8488,48.815,49.6377,42925656.085922
2021-12-07,BNTX,299.815,299.815,281.837,284.987,3511574.5881793
2021-12-07,MRNA,282.35,287.77,263.07,268.14,10767102.0
2021-12-08,GOOGL,148.186,148.393,146.406,147.596,24270320.0
2021-12-08,PFE,49.7831,51.41,49.4249,51.0908,38644759.082742
2021-12-08,BNTX,289.167,309.987,284.502,305.718,4021528.6624309
2021-12-08,MRNA,283.4,288.28,272.91,282.38,7107664.0
2021-12-09,GOOGL,147.638,149.1,147.115,147.591,23269720.0
2021-12-09,PFE,50.4418,51.1825,49.8895,49.8895,39570333.870024
2021-12-09,BNTX,281.51,296.16,280.649,295.228,1998824.9182518
2021-12-09,MRNA,272.21,285.71,271.33,285.19,5231820.0
2021-12-10,GOOGL,148.002,148.978,146.704,148.7,24462760.0
2021-12-10,PFE,51.1201,51.1874,49.502,49.5899,26926320.144506
2021-12-10,BNTX,255.232,268.98,250.488,266.167,5108147.4984365
2021-12-10,MRNA,257.06,261.966,233.51,235.405,17506624.0
2021-12-13,GOOGL,145.826,147.97,145.517,147.782,27069400.0
2021-12-13,PFE,53.4633,53.9766,51.7593,51.7593,56706936.412481
2021-12-13,BNTX,275.577,284.274,261.69,264.604,4067364.0546644
2021-12-13,MRNA,271.99,275.78,256.9711,257.4,10588651.0
2021-12-14,GOOGL,143.907,144.48,141.215,143.968,38446240.0
2021-12-14,PFE,53.793,54.1902,52.6074,53.0475,50266801.763198
2021-12-14,BNTX,274.141,275.26,258.531,269.416,2193334.5732843
2021-12-14,MRNA,277.16,278.33,257.2005,264.295,6444908.0
2021-12-15,GOOGL,146.441,146.721,141.678,143.409,36370460.0
2021-12-15,PFE,56.9502,57.0613,54.1317,54.3454,77645222.344582
2021-12-15,BNTX,284.323,286.948,268.931,269.198,2822092.1669426
2021-12-15,MRNA,283.28,290.35,271.55,271.7994,9269533.0
2021-12-16,GOOGL,144.445,147.677,143.607,147.17,33650380.0
2021-12-16,PFE,59.3235,59.4973,55.9333,56.5246,77625329.101512
2021-12-16,BNTX,280.985,286.572,274.369,285.535,2111986.8479713
2021-12-16,MRNA,282.02,287.1335,277.07,284.2,5974339.0
2021-12-17,GOOGL,141.725,143.834,141.3,142.5,51017880.0
2021-12-17,PFE,57.6089,59.2651,56.8536,58.0451,107708092.31486
2021-12-17,BNTX,284.551,285.198,269.099,276.944,2523277.7164651
2021-12-17,MRNA,294.8,296.39,269.0,275.57,10627523.0
2021-12-20,GOOGL,141.607,141.774,139.321,140.12,27192360.0
2021-12-20,PFE,59.1011,59.7686,57.9485,58.1321,57521540.841015
2021-12-20,BNTX,272.616,299.468,272.388,296.566,2695137.2167673
2021-12-20,MRNA,276.38,321.305,275.12,321.305,16985330.0
2021-12-21,GOOGL,143.472,143.869,140.502,142.054,28755360.0
2021-12-21,PFE,57.0956,58.1515,55.3623,58.1221,65952390.295411
2021-12-21,BNTX,268.881,279.301,264.068,272.784,2795368.3160083
2021-12-21,MRNA,268.14,281.3,257.2,275.5,12537392.0
2021-12-22,GOOGL,146.415,146.5,143.068,143.068,26322380.0
2021-12-22,PFE,57.6772,58.6795,56.389,57.3864,64627764.060997
2021-12-22,BNTX,257.233,271.941,253.083,270.852,3122031.3008331
